Laptop_Price,Laptop_Brand,Laptop_Colour,Laptop_Memory_GB,Laptop_Storage_GB,Laptop_Display_Size_in,Laptop_name,Laptop_Graphics,No_Of_Reviews,Rating_5,Processor_Company_Name,Storage_Type,Operating_System,Processor_Model
"$1,699.99",Apple,Silver,8,128,13.3,Geek Squad Certified Refurbished MacBook Pro,No Graphics,0,0 Reviews,No Info,Flash Storage,Mac OS,No Info - TI-GSRF MD212LL/A
"$1,999.99",Apple,Silver,4,128,11.6,Geek Squad Certified Refurbished MacBook Air,No Graphics,0,0 Reviews,Intel,Flash Storage,Mac OS, Core i5 - TI-GSRF MC969LL/A
"$1,999.99",Apple,Silver,4,128,13.3,Geek Squad Certified Refurbished MacBook Air,No Graphics,0,0 Reviews,Intel,Flash Storage,Mac OS, Core i5 - TI-GSRF MC965LL/A
$389.99,Apple,Gray,8,256,13.3,MacBook Pro,No Graphics,33,4,Intel,SSD,Mac OS, Core i5 - MPXT2LL/A
"$2,437.99",Apple,Gray,16,1024,13,GSRF MacBook Pro,No Graphics,0,0 Reviews,Intel,SSD,Mac OS, Core i7 - GSRF MR9T2LL/A
$239.99,Apple,Silver,8,256,13.3,Geek Squad Certified Refurbished MacBook Air,No Graphics,0,0 Reviews,Intel,Flash Storage,Mac OS, Core i5 - TI-GSRF MQD42LL/A
"$3,149.99",Apple,Gray,32,1024,15.4,GSRF MacBook Pro,No Graphics,0,0 Reviews,Intel,SSD,Mac OS, Core i9 - GSRF MV952LL/A
"$1,299.00",Apple,Gold,8,256,12,Geek Squad Certified Refurbished Macbook®,No Graphics,0,0 Reviews,Intel,Flash Storage,Mac OS, Core M3 - 3PL GSRF MLHE2LL/A
$589.99,Apple,Gray,16,256,15,MacBook Pro,No Graphics,28,3.8,Intel,SSD,Mac OS, Core i7 - MPTR2LL/A
"$1,299.99",Apple,Gray,8,256,12,Refurbished MacBook®,No Graphics,0,0 Reviews,Intel,Flash Storage,Mac OS, Core M3 - GSRF MNYF2LL/A
"$1,199.99",Apple,Silver,8,512,13,Refurbished,No Graphics,0,0 Reviews,Intel,Flash Storage,Mac OS, Core i5 - 3PL GSRF MNQG2LL/A
$699.99,Apple,Gray,16,512,15,MacBook Pro,No Graphics,23,3.5,Intel,SSD,Mac OS, Core i7 - MPTT2LL/A
"$2,799.99",Apple,Gray,16,2048,16,Geek Squad Certified Refurbished MacBook Pro,No Graphics,0,0 Reviews,Intel,SSD,Mac OS, Core i9 - TI GSRF Z0Y0005J1
$899.99,Apple,Gray,16,512,13,Geek Squad Certified Refurbished MacBook Pro,No Graphics,0,0 Reviews,Intel,SSD,Mac OS, Core i5 - TI-GSRF MWP42LL/A
$449.99,Apple,Gray,8,256,13.3,Geek Squad Certified Refurbished MacBook Pro,No Graphics,0,0 Reviews,Intel,SSD,Mac OS, Core i5 - TI-GSRF MPXV2LL/A
$699.99,Apple,Gray,8,128,13.3,Geek Squad Certified Refurbished MacBook Air,No Graphics,0,0 Reviews,Intel,SSD,Mac OS, Core i5 - TI-GSRF MRE82LL/A
"$4,149.99",Apple,Gray,32,1024,15.4,Geek Squad Certified Refurbished MacBook Pro,No Graphics,0,0 Reviews,Intel,SSD,Mac OS, Core i9 - GSRF MV952LL/A
